1	4	5
2	8	101
3	16	28981
4	22	1970581
5	64	8939862126593764565
6	128	2038360132083967573
7	64	9151599238056063829
8	74	72481188963522901
9	890	6591971784070581589
10	1534	8174722523907646805
11	3256	11167503144184919381
12	7906	13744456171439887701
13	11812	11283371869342586197
14	32768	10172838736902378837
15	256	1085104800790697301
16	274	16276309295582762325
17	253922	7597272322236306773
18	413386	15199348465749808469
19	761764	17370684149344851285
20	5462	1229783524653225301
21	4194304	17216958789838001493
22	2088706	17216951752961906005
23	2097152	1229820468246435157
24	10961686	1229933058230408533
25	298936	17216360655520879957
26	125829106	17214559215643088213
27	17895698	1239390617488151893
28	402653182	1268213654995948885
29	10845878	17063238268324500821
30	2097152	16602069666052265301
31	1024	3689348815314572629
32	1058	11068046443080406357
